Unnamed: 0,Greek Entry,Entry,Definition
23977,πάνθηρ,פַּנְתֵּיר פַּנְתֵּר," (πάνθηρ) panther or leopard. —Pl. פַּנְתֵּירִין, פַּנְתֵּרִין. Midr. Till. to Ps. LXXVIII, 45 (expl. ערב ib.) מין חיה הוא ושמה פ' והביאן וכ' (not והביאו) it is a species of wild beasts named leopards, and the Lord sent them &c.; Yalk. ib. 820. | "
23934,πάντως,פַּנְטוֹס," (πάντως) at all events, by all means.  Y. Snh. VI, beg. 23b, v. נִיבְזִין. | "
24164,πάππος,פַּפּוּס," (Πάππος) Pappus, 1) P. , 1) P. b. Judah, the alleged husband of the mother of Jesus of Nazareth. Sabb. 104b (missing in editions under censorial supervision).  Tosef. Sot. V, 9 כגון פ' בן י' שהיה נועל וכ' (not שנועל) like P. b. J. who locked the door before his wife (refused to live with her on account of a suspicion); Y. ib. I, 17a bot.; Y. Kidd. IV, 66a והודה בן פ'; Gitt. 90a פ' בן י'; Num. R. s. 9 י' בן פ'.—2)Pappus (ben Judah), mentioned in connection with לוּלְיָינוֹס, q. v. Sifra B’ḥuck., Par. 2, ch. V; Y. Taan. II, 66a top פיפוס (corr. acc.); a. fr. —3)Pappus, father of R. Judah, a contemporary of R. Joshua.  Y. B. Bath. V, 15a bot.; Y. Ber. II, end, 5d.—[Gen. R. s. 21 ר' פ'; Eduy. VII, 5 פפוס Ms. M., v. פַּפְּיָיס.] | "
24172,πάπυρος,פַּפְיָיר," (cmp. πάπυρος) papyrus, linen made of papyrus.  Gen. R. s. 37, end כלי פ' garments made of papyrus; Yalk. ib. 62; Yalk. Chr. 1073. | "
4643,πάρδαλις,"בַּרְדְּלִיס,  בַּרְדְּלֵס"," (πάρδαλις, pardalis; πάρδος, pardus; prob. of Semit.  orig.; cmp. b. h. בְּרֻדִּים) a spotted beast, whence 1) (v. Sm. Ant. s. vv.) leopard or hyena, usu. in connection with נָמֵר.  Snh. I, 4. B. Kam. I, 4 (expl. ib. 16a אָפָא q. v.). Bekh. 8a. B. Mets. VII, 9.—2) (prob.) marten, or mariput (Rashi: putois); usu. in connection with חוּלְדָּה.  Pes. 9b; Nidd. 15b; Ab. Zar. 42a; Tosef. Ohol. XVI, 13 ed. Zuck. ברדלה. | "
4643,πάρδος,"בַּרְדְּלִיס,  בַּרְדְּלֵס"," (πάρδαλις, pardalis; πάρδος, pardus; prob. of Semit.  orig.; cmp. b. h. בְּרֻדִּים) a spotted beast, whence 1) (v. Sm. Ant. s. vv.) leopard or hyena, usu. in connection with נָמֵר.  Snh. I, 4. B. Kam. I, 4 (expl. ib. 16a אָפָא q. v.). Bekh. 8a. B. Mets. VII, 9.—2) (prob.) marten, or mariput (Rashi: putois); usu. in connection with חוּלְדָּה.  Pes. 9b; Nidd. 15b; Ab. Zar. 42a; Tosef. Ohol. XVI, 13 ed. Zuck. ברדלה. | "
24363,πάρεδροι,פַּרְהֶדְרִין," (πάρεδροι) assessors, counsellors.  Yoma I, 1 (2a) לשכת פ' (Mish. ed. פַּלְ', Y. ed. פר') the counsellors’ cell, name of an apartment in the Temple precincts. Ib. 8b בתחלה … כפ' הללו וכ' formerly it was called the senators’ cell (בולווטי), but when they began to pay money for (the higher offices of) the priesthood, and they were changed from year to year like the parhedroi who are appointed for one year, they named it &c.; Y. ib. I, 38c עכשיו קורין אותה לשכת פלהדרין פראידתין (read: פראידרין, a gloss) now they call it the cell of the palhedrin (paredrin). Bab. ib. 9a מתוך שפ' הללו חובטין וכ' because those assessors (market commissioners) strike them (the bakers) and say, sell cheap &c. Ib. מאי פ' וכ', v. פּוֹרָסָא. | "
24294,πάρεδρος,פראדורין פראדורן,", read פַּרְאִדְרוֹן m. (πάρεδρος, S., accus.  form, or παρεδρεύων) familiar, regular visitor. Ex. R. s. 33 … כל זמן … הוא הווה פ' לבית חמיו משנשאה אצלה so long as he has not married his betrothed, he is a visitor at the house of his father-in-law; after he has married her, her father comes to her. | "
24810,πάρθια,פַּרְתִּיאִין," (Πάρθια) Parthians.  Targ. Esth. VIII, 15 מוקי פ' Parthian (red) socks (v. Harp. Lat. Dict. s. v. Parthia, a. בּוּרְדִּיקָא). | "
3804,πάρθικος,*בּוּרדִּיקָא," (Parthicus, Πάρθικος) scarlet-colored (sub. pellis, δέρμα) leather, scarlet-dyed dress.  Y. Keth. XII, 35a top אלבישוני ב' וכ' dress me in scarlet (which is) neither white nor dark; Y. Kil. IX, 32b top ביריריקא; Gen. R. s. 96 צבועים דבריקא; ib. s. 100 מאנין דבריקה. Yalk. Job 924 בורקיא (for which Sabb. 114a בגדי האולרין). Cmp. אוֹלָרִין a. חִימּוּצָתָא. | "
23275,πάτελλα,"*,  *פּטִילִיק פְּטִילִיקוֹן פְּטִילִיקִי"," (a denom. of πάτελλα, patella, otherwise not recorded) a dish, course.  Lam. R. to III, 16 פ' דאת מייתי וכ' a course that you offer us once, you must not offer again. Ib. אכל מכל פ' חד פת (Ar. פס) he ate of every course a piece. Ib. מחדא פטיליקי … חדא פתיתא of each dish you took one little piece. Gen. R. s. 74 פטילקון טב הוא נסיב ליה Ar. ed. Koh. (ed. פטיקלין) when we had a good dish, he (Laban) took it; Yalk. ib. 130 פטליקין.—Pl. פְּטִילִיקִין. Lam. R. l. c. (Ar. עיגולין). | "
23326,πάτρικος,פַּטְרִיקוֹן," (πάτρικος, patricus, -a, -um) something hereditary, heirloom, patrimony.  Y’lamd. to Num. XXI, 1, quot. in Ar. יודעין אנו שיש להן מאבותיהן פטריקא וכ' we know that they (Israel) have a legacy from their ancestors who said to them, ‘the voice is Jacob’s voice’ (i.e. prayer); I, too, rely on my patrimony, as it is said (Gen. XXVII, 40), ‘by thy sword thou shalt live’; Yalk. Num. 764. Gen. R. s. 49 אילו מפ' שלו וכ' if I asked (permission to cut some trees down) on his patrimony, he would not refuse me. Ib. s. 98 (ref. to Gen. XLIX, 8, a. II Sam. XXII, 41) שהיה פ' שלו וכ' (not שהיו פטיריקין) it was his (Judah’s) hereditary privilege (paternal blessing, to lay hands on the enemy’s neck); Midr. Till. to Ps. XVIII, 41 פזמריקון; Yalk. Gen. 162 פזמיקון; Yalk. Sam. 163 פיזמיקון (corr. acc.). —Pl. פַּטְרִיקִין. Yalk. Num. 766 שתי פ' של ברכות וכ' they have two paternal blessings from Aram. | "
4443,πάτρων,בָּסִילְיוֹן,"1) ( m. (βασίλειον, τὸ) royal seat, palace.  Y. Snh. II, 20c מלכא יתיב על ב' דידיה וכ' (read בי ב') the King sits in his palace, and thou sayest thou art the King?—2) (genit. of βασίλεια, τὰ) of the palace, or of the royal affairs.  Gen. R. s. 93 פטרון ב' (πάτρων τῶν βασιλείων) superintendent of &c. | "
23317,πάτρων,פַּטְרוֹן," (πάτρων = patronus) patron, protector.  Y. Ber. IX, 13a bot. בא ועמד לו על פתחו של פַּטְרוֹנוֹ וכ' he comes and stands at the gate of his patron and calls for his slave &c. Ib.b top ב""וד יש לו פ' שולט וכ' (not מלך ב""וד) a human being has a patron who may have power in one province &c.; Y. Ab. Zar. III, 42c bot. פטרין (corr. acc.). Tanḥ. Vayesheb 8 אתה הוא בטחוני אתה הוא פַטְרוֹנִי thou (God) art my trust, thou art my patron; a. fr.—Pl. פַּטְרוֹנִין, פַּטְרוֹנוֹת. Ex. R. s. 14 שהיו פושעים … שהיו להם פ' וכ' there were sinners in Israel who had Egyptian patrons and lived in affluence and honor, and were unwilling to leave. Cant. R. to V, 9 מה דודך מדוד … מה פטרון הוא מפ' ‘what is thy friend more than any other friend’, what god is he to be different from any other god, what patron to be different from other patrons? Esth. R. introd. אתם יש לכם פ' ומה הן וכ' you have patrons, and who are they? These are the words of the covenant (Deut. XXVIII, 69). Gen. R. s. 50, end למדינה שהיו לה שני פ' וכ' (not פיט') like a province that had two patrons, one a provincial &c.; a. e. | "
22867,παιδάγωγος,פְּדָגוֹג פִּידָ'," (παιδάγωγος) pedagogue, tutor, a youth’s governor.  Gen. R. s. 1 (expl. אמון, Prov. VIII, 30). Ib. s. 28 למלך שמסר את בנו לפ' וכ' like the case of a king that gave his son in charge of a governor, who led him to excesses. Pesik. Baḥod., p. 101b אמר פִּידָגוֹגוֹ וכ' said his tutor, let him go to school; a. fr.—Pl. פְּדָגוֹגִין, פִּידָ'. Num. R. s. 1, beg. ולא העמדתי לכם שלשה פ' וכ' (not להם) and did I not assign to you three governors: Moses, Aaron, and Miriam? (Lev. R. s. 27 שלוחין). Deut. R. s. 2; a. e. | "
23703,παιδαγωγῶν,פלגוגון פלגוגין,", a corrupt. for פַּדְגּוֹגוֹן m. (παιδαγωγῶν) teaching, training.  Y’lamd. to Deut. V, 6 sq., quot. in Ar. אלפיים שנה היה הקב""ה פ' בה וכ' two thousand years (two days of the Lord’s, before the creation of the world) the Lord used her (the Torah) as a pedagogue (disciplining the forces of Nature, with ref. to יום יום, Prov. VIII, 30); cmp. Gen. R. s. 1, beg. | "
9122,παιδές,"זַעֲטוּט,  (זַאֲטוּט,  זַטּוּט)"," (redupl. of זעט, v. זוּטָּא) young man, youth, student. —Pl. זַעֲטוּטִים, constr. זַעֲטוּטֵי (a Variant of נערי, Ex. XXIV, 5, because נערי admits of the meaning of servants, slaves, Greek παιδές). Sifré Deut. 356 (v. מָעוֹן a. הִיא) and one manuscript existed in the Temple which was named ספר זעטוטים the Book of Zaʿăṭûṭim (containing זעטוטי for נערי); Treat. Sof’rim VI, 4 זאטוטי; Y. Taan. IV, 68a bot. זעטוטי.—Meg. 9a (reported as one of the changes in the Greek translation of the Pentateuch, and ref. to נערי l. c., and to אצילי Ex. XXIV, 11)  זאטוטי ed. (Ms. Par. זע', oth. mss. a. Yalk. Gen. 3 זטוטי) ‘the youths’ (νεανίσκοι, in place of παιδές, v. LXX Ex. l. c.). | "
9122,παιδές,"זַעֲטוּט,  (זַאֲטוּט,  זַטּוּט)"," (redupl. of זעט, v. זוּטָּא) young man, youth, student. —Pl. זַעֲטוּטִים, constr. זַעֲטוּטֵי (a Variant of נערי, Ex. XXIV, 5, because נערי admits of the meaning of servants, slaves, Greek παιδές). Sifré Deut. 356 (v. מָעוֹן a. הִיא) and one manuscript existed in the Temple which was named ספר זעטוטים the Book of Zaʿăṭûṭim (containing זעטוטי for נערי); Treat. Sof’rim VI, 4 זאטוטי; Y. Taan. IV, 68a bot. זעטוטי.—Meg. 9a (reported as one of the changes in the Greek translation of the Pentateuch, and ref. to נערי l. c., and to אצילי Ex. XXIV, 11)  זאטוטי ed. (Ms. Par. זע', oth. mss. a. Yalk. Gen. 3 זטוטי) ‘the youths’ (νεανίσκοι, in place of παιδές, v. LXX Ex. l. c.). | "
30259,παιδιά,שִׁופּוּט שִׁפּ'," (שפט, v. שִׁפְטָא) childishness, folly, vanity.  Koh. R. to I, 13 (expl. ענין רע, ib.) זה שִׁיפּוּטֹו של ממון this is the folly of greed for wealth (because it is never satisfied); זה שיפוטו של גזל this is the folly of robbery (because it is the foremost among the accusers of man before the throne of God); ib. זה שִׁיפּוּטָהּ של תורה וכ' this is the vanity of study, because one learns and forgets again.—Pl. שִׁיפּוּטִים, שִׁפּ' (= παιδιά) boyish things, sport, (euphem. for) sodomy. Ex. R. s. 8 (ref. to II Chr. XXIV, 24) א""ת שפטים אלא ש' read not sh’faṭim (punishment) but shippuṭim (sport); Tanḥ. B’shall. 25; ib. Vaëra 9. | "
23779,παλάτιον,פַּלָּטִין פַּלְטִין," c. (palatium, παλάτιον) palace.  [Targ. Lam. IV, 1, read with ed. Lag. פִּיטָלוֹן.] Targ. Y. II Gen. XII, 15 (Ar. פַּלְטוֹרִין). Targ. II Esth. I, 9; a. fr.—Gen. R. s. 12 לפ' גדולה וכ' like a large palace with many entrances. Y. Sabb. X, 12c אין גדולה בפ' של מלך in the king’s palace (the Temple) no rank is recognized (all are alike); a. v. fr.—Pl. same. Targ. Y. Gen. XLVII, 27.—V. פַּלְטֵרִין | "
3493,παλαιὰ,"*באמי,  כאמי","  (Mus. a. Maar.), Cant. R. to III, 4, read: פורני פלייאה קקוסכימי πόρνη παλαιὰ κακόσχημε, thou ungainly old harlot, מהו את וכ' (not מחי) what thinkest thou of thyself? Cmp. פֹּורְנִי. | "
4312,παλαιὰ,"בְּלֵי,  בְּלָא,  בְּלָה"," Targ. Deut. VIII, 4; ib. Y. XXIX, 4 בלמו, Var. כלמו, read בלת; a. fr.—Lev. R. s. 19 כולו בלה all goes to ruin. Ber. 5b, v. בְּכָא. Ib. 6a. Bekh. 9a ובלו להו ואזול they failed and went to destruction. Ab. V, 22 סיב ובְלֵה בה grow old and frail in it (the study of the Law).—[Targ. Ps. LXII, 11; XCI, 2 Ms., v. כְּלִי I.] | Pa. בַּלֵּי  as preced. Pi.—Targ.  Is. III, 15; a. e.—Ab. Zar. 20a that this beauty ב' עפרא dust will destroy.—Part. pass. f. מְבַלְּיָא. Lev. R. s. 33 (interpret. בלה נאפים Ezek. XXIII, 43) Aquila translates παλαιὰ πόρνη (old harlot), דהוא מבליא גייארא ed. (Ar. דהיא מב' גיירייא, Yalk. Dan. 1061 only דהיא מבליא) which means, a wasted harlot (wasted through fornication)."
23818,παλαιά,פַּלִּיָיא פַּלִּיָיאָה," (παλαιά) old.  Lev. R. s. 33 (not פיל'; Ar. פליאה), v. בְּלֵי I; Yalk. Dan. 1061 פליא. Cant. R. to III, 4 פילאי (corr. acc.), v. באמי. | "
23865,παλαιστίνη,פְּלַסְטִינִי," (Παλαιστίνη) Palestine (Philistæa).  Gen. R. s. 90 end (ref. to Gen. XLI, 54) בשלש ארצות בפניקיא ובפ' … in the three countries, Phœnicia, Arabia and Palestine; Yalk. ib. 148 בקפוטיקי … ובפלסטים (corr. acc.). Lev. R. s. 5 (ref. to גת פלשתים Am. VI, 2) אלין תלוליא דפ' that means the mounds of Philistia; Num. R. s. 10; Yalk. Am. 545 דפלסתני (corr. acc). Lam. R. to I, 5 דוכוס דפ' the dux (commander) of Palestine. | "
23780,παλατίνη,פַּלָּטִינוֹס פַּלָּאטִ'," (palatinus, παλατῖνος)  1) (sub. mons) the Palatine Hill, a name given to royal residences in general (v. Dio Cassius LIII, 16); esp. Palatinus, a name given by the Samaritans to Mount Gerizim.  Gen. R. s. 32 עבר בהדין פלטאנוס (Var. ניס …, נים …; corr. acc.) passed that Palatinus (on his way to Jerusalem); ib. s. 81 פלטנוס (not ת …); Cant. R. to IV, 4 חד פלאטנוס (corr. acc.); Yalk. Gen. 57 פלטניס (corr. acc.); (Deut. R. s. 3 הר גריזים).—2)courtier, palace-guard, nobleman. —Pl. פַּלָּטִינִין; (Lat. form) פַּלָּטִינִי, פַּלָּא'. Num. R. s. 1 שבטו של לוי פ' היו the tribe of Levi was the palace-guard (royal body-guard in the Temple). Ib. s. 5 אע""פ שהיתה משפחת קהת פ' וכ' although the Kehath family vere palatini, when carrying the Ark they carried it like slaves (on their shoulders, no rank being recognized before God, v. פַּלָּטִין). Ruth R. to I, 2 (expl. אפרתים, ib.) פלטייאני (corr. acc.); Midr. Sam. ch. I פלאטוני (corr. acc.); Lev. R. s. 2 (ref. to אפרים, Jer. XXXI, 19) פלטיאני (corr. acc.). Pirké d’R. El. ch. XLV (ref. to אפרת I Chr. II, 19) פלטיני בת מלכים וכ' (παλατίνη) a palatina, a daughter of nobles; ib. בן פלטוני בן מלכים וכ' (corr. acc.) a son of noblemen, a son of kings &c. Num. R. s. 13 בן פלוטומנין, פולוט'; Pesik. R. s. 7 פולטומין (corr. acc.). | "
23780,παλατῖνος,פַּלָּטִינוֹס פַּלָּאטִ'," (palatinus, παλατῖνος)  1) (sub. mons) the Palatine Hill, a name given to royal residences in general (v. Dio Cassius LIII, 16); esp. Palatinus, a name given by the Samaritans to Mount Gerizim.  Gen. R. s. 32 עבר בהדין פלטאנוס (Var. ניס …, נים …; corr. acc.) passed that Palatinus (on his way to Jerusalem); ib. s. 81 פלטנוס (not ת …); Cant. R. to IV, 4 חד פלאטנוס (corr. acc.); Yalk. Gen. 57 פלטניס (corr. acc.); (Deut. R. s. 3 הר גריזים).—2)courtier, palace-guard, nobleman. —Pl. פַּלָּטִינִין; (Lat. form) פַּלָּטִינִי, פַּלָּא'. Num. R. s. 1 שבטו של לוי פ' היו the tribe of Levi was the palace-guard (royal body-guard in the Temple). Ib. s. 5 אע""פ שהיתה משפחת קהת פ' וכ' although the Kehath family vere palatini, when carrying the Ark they carried it like slaves (on their shoulders, no rank being recognized before God, v. פַּלָּטִין). Ruth R. to I, 2 (expl. אפרתים, ib.) פלטייאני (corr. acc.); Midr. Sam. ch. I פלאטוני (corr. acc.); Lev. R. s. 2 (ref. to אפרים, Jer. XXXI, 19) פלטיאני (corr. acc.). Pirké d’R. El. ch. XLV (ref. to אפרת I Chr. II, 19) פלטיני בת מלכים וכ' (παλατίνη) a palatina, a daughter of nobles; ib. בן פלטוני בן מלכים וכ' (corr. acc.) a son of noblemen, a son of kings &c. Num. R. s. 13 בן פלוטומנין, פולוט'; Pesik. R. s. 7 פולטומין (corr. acc.). | "
2738,παλλίον,"אַפַּלְיוֹן,  פַּלְיוּם,  פַּלְיוֹן"," (pallium, παλλίον) pallium, a sheet worn as a cloak and used for bed-cover.  Sabb. 120a Ar. a. Rashi (ed. אפיליות, Ms. M. פיליון, corr. acc.). Y. ib. XVI, 15d top פיליון (corr. acc.). Nidd. VIII, 1 וכן בפליום Mish. (Bab. ed. פוליוס, corr. acc., Var. פליון). Treat. S’mahoth XII מאפלוני, read מֵאַפַּלְיוֹנִי. | "
23024,πανδοκεῖον,פּוּנְדָּק," (πανδοκεῖον) inn, tavern, lodging place.  B. Mets. 26a שעשאו פ' לשלשה בני אדם (not ישראל; v. Rabb. D. S. a. l. note 4) when he made his house a lodging place for three persons (at the same time). Sot. 10a (expl. אשל, Gen. XXI, 33) חד אמר פרדס וחד אמר פ' one says, it means, Abraham planted an orchard, and one says, he put up an inn (for the reception of travellers); Gen. R. s. 54 (with play on א̇ש̇ל̇) פונדיק ש̇א̇ל̇ מה תשאל וכ' an inn, (where they say,) ask what you may desire, cake, meat, &c. Macc. 10b הקב""ה מזמינן לפונדיק אחד the Lord causes them to meet at the same inn. Yeb. XVI, 7 (122a) והביאוהו בפונדוק (Y. ed. בפונדק) and they brought him (the sick man) to an inn; a. fr.—[Y. B. Mets. V, 10c bot. אבל בפ', read: בפִיסּוּק.]—Pl. פּוּנְדְּקות. Men. 32b בפוּנְדְּקוֹתֵיהֶן at the door of their lodgings. | "
23029,πανδοκεύς,פּוּנְדָּקִי," (denom. of פּוּנְדָּק = πανδοκεύς) innkeeper, host.  Gitt. VIII, 9; Eduy. IV, 7; Tosef. Yeb. I, 10; Tosef. Gitt. VIII (VI), 8 לנה עמו בפ' she staid over night with him (her divorced husband) as her host. Lev. R. s. 1 איו גנאי … עם פ' שלו it is not beneath a king’s dignity to speak to his host (so did the Lord speak to Abraham, ref. to Gen. XVIII,  | "
23918,πανδοῦρα,פַּנְדּוּרָה," (πανδοῦρα, v. Hesych.  s. v.) pandean pipe (syrinx), the shepherd’s pipe. Y. B. Bath. VII, end, 15d נותן לו כמין פ' he must give him a portion of his field in the shape of a syrinx (a quadrangle one side of which is half as long as its opposite). Ib. III, beg. 13d (expl. מַשְׁכּוֹכִיתָא) אית דמרין פ' (ed. Krot. פנדודה, corr. acc.) some say, the deliverance of the shepherd’s pipe (as symbolical possession); Y. B. Kam. X, end, 7c (expl. ברחא), v. שַׁרְקוּקִיתָא. | "
23913,πανεγυρίστης,פַּנְגַּר," (an adaptation of πανεγυρίστης) Pangar (Encomiast), name of one of the generals (duces) before Jerusalem under Vespasian.  Lam. R. to I, 5 חד אמר קילוס שמיה וחד אמר פ' שמיה one says, the name of that dux was Ḳillus (Praise), and one says, his name was Pangar. | "
23963,παννύκτοι,פַּנִּיקְטִין," (παννύκτοι = παννύχιοι, S.) all-night watches (pervigilia), in gen. camps.  Targ. Ps. LXVIII, 30 מפַּנִּיקְטֵיהוֹן Ar. a. Ms. (ed. מִפַּנְקְטֵי', ed. Wil. מְפַ', corr. acc.).—Lev. R. s. 1 היו אומות העולם … מתוך פַּנִּיקְטֵיהֶן (some ed. פַּנּוּקְ') the nations were in danger of hearing the voice of divine revelation and being frightened out of their camps (Tanḥ. T’rum. 9 לתוך אהליהם), v. תָּרַז.—Gen. R. s. 16 in three things Greece was in advance of Rome, בנימוסין ובפניקטין וכ' Ar. (Ms. Paris בפנקיטין, ed. בפנקיסין, בפנקיסון, corr. acc.) in laws, in the arrangements of camp vigils &c. | "
23963,παννύχιοι,פַּנִּיקְטִין," (παννύκτοι = παννύχιοι, S.) all-night watches (pervigilia), in gen. camps.  Targ. Ps. LXVIII, 30 מפַּנִּיקְטֵיהוֹן Ar. a. Ms. (ed. מִפַּנְקְטֵי', ed. Wil. מְפַ', corr. acc.).—Lev. R. s. 1 היו אומות העולם … מתוך פַּנִּיקְטֵיהֶן (some ed. פַּנּוּקְ') the nations were in danger of hearing the voice of divine revelation and being frightened out of their camps (Tanḥ. T’rum. 9 לתוך אהליהם), v. תָּרַז.—Gen. R. s. 16 in three things Greece was in advance of Rome, בנימוסין ובפניקטין וכ' Ar. (Ms. Paris בפנקיטין, ed. בפנקיסין, בפנקיסון, corr. acc.) in laws, in the arrangements of camp vigils &c. | "
23044,πανούκλιον,פּוּנְקְלִין," (πανούκλιον, Hesych.  s. v. πήνιον; πανοῦλκος quot. in Sm. Ant. s. v. Tela; Lat. panuncula) threads wound around the bobbin. B. Kam. 119b אין לוקחין … ולא פ' (Ms. M. פונקנין, Ms. H. פונקין) you dare not buy from the weaver … threads of the bobbin (v. נִיר IV); Tosef. ib. XI, 11 פָּאנִיקְנִין (Var. פאנקין; anoth. var. סנאקנין, corr. acc.). | "
23044,πανοῦλκος,פּוּנְקְלִין," (πανούκλιον, Hesych.  s. v. πήνιον; πανοῦλκος quot. in Sm. Ant. s. v. Tela; Lat. panuncula) threads wound around the bobbin. B. Kam. 119b אין לוקחין … ולא פ' (Ms. M. פונקנין, Ms. H. פונקין) you dare not buy from the weaver … threads of the bobbin (v. נִיר IV); Tosef. ib. XI, 11 פָּאנִיקְנִין (Var. פאנקין; anoth. var. סנאקנין, corr. acc.). | "
23680,παξαμᾶς,פַּכְסְמִין, (παξαμᾶς) biscuits.  Num. R. s. 7. | 
24171,παπίας,פַּפְּיָיס פַּפְּיָס פַּפְּיָאס," (Παπίας) Papias, name of a Tannai.  Eduy. VII, 5, sq. (Ms. M. פפוס, corr. acc.); R. Hash. 6a (v. Rabb. D. S. a. l. note 8); Tem. III, 1. Shek. IV, 7 (early eds. פפוס; Ms. O. פפיאס, v. Rabb. D. S. a. l., p. 32, note 90). Yalk. Gen. 34; Gen. R. s. 21 פפוס (corr. acc.); Cant. R. to I, 9 פפיס. Mekh. Yithro, ʿĂmal., s. 1 פפיס. | "
24366,παῤῥησία,פַּרְהֶסְיָא," (παῤῥησία) free speech, frankness.  Deut. R. s. 2, end אבל ביוה""כ … הן אומרים אותו בפ' וכ' but on the Day of Atonement … they say it openly (in a loud voice), Blessed be the name of his glorious kingdom, (opp. בלחישה (v. חֲשַׁאי).—Esp. בפ' publicly, opp. בצינעה. Ib. אל תתקשטי בה בפ' וכ' do not adorn thyself with it in public, but only in the house. Snh. 74a אבל בפ' אפי' מצוה וכ' but if a Jew is forced to transgress a religious law in public, he must surrender his life even for a minor law; ib.b וכמה פ' and the presence of how many is required to call it a public act? Ib. אין פ' פחותה וכ' a public is no less than ten persons. Ib. והא אסתר פ' הואי but was not Esther’s act (when she was forced to marry king Ahasverus) a public one? Ḥag. 5a (ref. to Koh. XII, 14) זה הנותן צדקה לעני בפ' this refers to one who gives charity to a poor man in public (the Lord judges whether this be a good or a bad deed). | "
362,παρὰ,*אַגְרָפוֹס," (ἄγραφος) unwritten.  Y. R. Hash. I, 57a bot. פרא בסיליאוס נומס א', cmp. Ar. h. v., a. s. v. בסיליאוס (ed. או נומוס או גריפיס) παρὰ βασιλέως ὁ νόμος ἄγραφος, for the king the law is unwritten (i.e. the king may disregard his own law). Lev. R. s. 35, beg. quot. in Ar. (missing in ed.). | "
24292,παρά,פָּרָא," (παρά) with, for.  Y. R. Hash. I, 57a bot., v. אַגְרָפוֹס.—[פרא in compounds often separated, as פ' כורין פ' פורנון, v. פָּרָאכוֹרִין, פָּרָאפוֹרְנוֹן &c.] | "
6479,παράδειγμα,"דּוּגְמָא,  דִּיגְמָא,  דּוּגְמָה"," (δεῖγμα, cmp. παράδειγμα)  1)simile, illustration (cmp. מָשָׁל ל־, משל למה הדבר דומה).  Cant. R., introd. עד … היתה ד' up to Solomon’s days the method of argument by illustration was unknown (in Hebrew literature).—2)show, exhibition, public appearance.  Y. Hor. III, beg. 47a די' דידכו דמי וכ' (prob. to be read דמיא) your appearance resembles that of your Maker. Eduy. V, 6; Ber. 19a ד' השקוה it was for show that they made her drink, i.e. they merely pretended to give her the real ‘bitter waters’; [oth. opin. they performed the act on one who was, like themselves, a descendant of gentiles; Y. M. Kat. III, 81d דִּכְמָהּ השקוה, (a popular adaptation of our w.; v. דִּכְמָא), expl. דִּכְוָותָהּ something like it]. Midr. Sam. ch. XX (expl. תפקד לשלום, I Sam. XVII, 18) ד' דידהין how they look.—3)sample, example, token (corresp. to h. אוֹת).  Ḥag. 16a (play on ד̇ג̇ול מ̇רבבה, Cant. V, 10) ד̇וג̇מ̇א הוא ברבבה שלו He is exemplified by His myriad (of angels), i.e. the Divine nature is recognized indirectly from the nature of His ministering messengers, v. Cant. R. to V, 9.—Keth. 28b קחו לכם ד' וכ' take a warning example &c. Taan. 23a ד' לדורות a sample (of great fertility) as a lesson for future generations. Sabb. 30b I will show thee דּוּגְמָתָן וכ' (Ms. M. דּוּגְמָתוֹ) the like thereof in this world.—Ib. 11b the dyer must not go out on the Sabbath בדו' שבצוארו (Ar. בדי' שבאזנו; Tosef. ib. I, 8 בדו' שבאזנו) with the sample of colors around his neck, v. אוֹת II.—Num. R. s. 6 (expl. Job XXXVI, 7 עיניו) ד' דידהו that which is like his own doing, i.e. some realization of his ideal, v. עֵינָא; Midr. Sam. ch. XXVIII דוגמה דידהון; Gen. R. s. 71 דוגמת דידיה (corr. acc.), v. next w.; a. fr.—Pl. דּוּגְמוֹת. B. Kam. 119b, v. אוֹת II (Var. Ms. דּוּגְמָאוֹת). [Our w., owing to its phonetic resemblance to דִּכְמָא, is inflected as though it were a native, whence the forms: דּוּגְמָה, דּוּגְמת, דוּגְמָת־, דּוּגְמוֹת, and even a Var. to Tosef. Sabb. I, 8 דִּגְמוֹ, as though fr. דֶּגֶם.] | "
24337,παράδειγμα,פָּרָדִיגְמָטָא," (παράδειγμα, ατος) an example, exposure to public shame.  Tanḥ., ed. Bub., Lekh 7 (ref. to II Sam. X, 4) ועשה אותם פ' and made them a public disgrace; Yalk. Ps. 730 פדרגימט' (corr. acc.). Yalk. Kings 249 החזיר אותו בכל ערי בפרדימא … וקרע את החמור וכ' (some ed. בפרדימס, corr. acc.) he carried him around all cities of Israel as a public shame, and then put him to death, and took the ass and tore it open and buried &c.; Lev. R. s. 19 וישב עליו בפרדימ'. | "
