Unnamed: 0,Greek Entry,Entry,Definition
27376,κυνήγιον,קְנִיגִין,"(κυνήγιον) same, hunt, chase, beasts of chase.  Esth. R. to I, 12 אין הרשע … מראה ק' דידיה היאך וכ' the wicked man does not leave this world before God shows his chase, (that is,) how he has been caught. Lev. R. s. 13 בהמות … הם ק' וכ' (not קניגון) Behemoth and Leviathan shall be the beasts of contest (the show) for the righteous in the hereafter, and whosoever abstains from witnessing the beast fights of the nations in this world, shall be admitted to see them &c.; Yalk. Sam. 161 קניגיון."
27372,κυνηγός,קְנִיגִי קִינִיגִי,"(corresp. to a form κυνηγευς [sic] = κυνηγός) hunter.  Ḥull. 60b (Var. in Ar. גְּנִיגִי), v. בַּלִּיסְטָרִי. Gen. R. s. 32 א""ל נח ק' אנא said Noah to him, am I a hunter (that I should get these animals into the ark)?; Yalk. ib. 56. | **Editor's Note: See note on 'κυνηγευς [sic] - קְנִיגִי קִינִיגִי'"
26912,Κύπρος,קִיפְרוֹס,"(Κύπρος) Cyprus, an island lying off the coast of Phœnicia and Syria.  Y. Succ. V, 55b והלך הדם בים עד ק' and the blood (of those slain by Trajanus) went (could be traced) in the sea as far as Cyprus; Lam. R. to I, 16; IV, 19 (strike out נהר); v. Graetz Hist. of the Jews, (Jew. Publ. Soc. of A.) II, p. 398."
26064,κυριακαί,קְוָוקֵי קְוָואקֵי,"(a cacophemism for κυριακαί; v. next w.) churches.  Snh. 74b, v. דּוֹמִינְקֵי."
13488,κύριε,"כִּירִי, ","(χείριε, vocat.  of χείριος = ὑποχείριος) in the control of, captive. Erub. 53b (of a Galilean woman who wished to say קירי, κύριε, O Lord) מרי כ'.—Ḥull. 139b (of doves which uttered a sound like קירי קירי) אמרה … קירי בירי (corr. acc.) said she, blind one, say rather κύριε χείριε lord slave (an allusion to Herod the Great, v. הַרְדְסִיאוֹת).—[Gen. R. s. 89 כ' עבד קירי אדון, v. preced. w."
26984,κύριος,קִירִיס קִי',"(not קֵי') (κύρις = κύριος, S.) lord, as a title, master.  Targ. Job III, 18 (19). Ib. V, 2.—Esp. the Lord. Targ. Ps. LIII, 1. Ib. XCVII, 10. Targ. Y. I Num. XI, 26; a. e."
26976,κυρίου,קִירִי,"(vocat. of κύρις, S.) O, master!  Ḥull. 139b, v. כִּירִי I. Gen. R. s. 89, v. כֵּירִי. Y. Shebu. III, 34d bot.; Y. Ned. III, 38a top (not קורי); Pesik. R. s. 22 קרי (corr. acc.), v. בריכסון.—Ab. Zar. 11b (supposed to stand for κυρίου, genit.), v. פְּלַסְטֵיר."
26984,κύρις,קִירִיס קִי',"(not קֵי') (κύρις = κύριος, S.) lord, as a title, master.  Targ. Job III, 18 (19). Ib. V, 2.—Esp. the Lord. Targ. Ps. LIII, 1. Ib. XCVII, 10. Targ. Y. I Num. XI, 26; a. e."
26976,κύρις,קִירִי,"(vocat. of κύρις, S.) O, master!  Ḥull. 139b, v. כִּירִי I. Gen. R. s. 89, v. כֵּירִי. Y. Shebu. III, 34d bot.; Y. Ned. III, 38a top (not קורי); Pesik. R. s. 22 קרי (corr. acc.), v. בריכסון.—Ab. Zar. 11b (supposed to stand for κυρίου, genit.), v. פְּלַסְטֵיר."
27024,κώθων,קִיתוֹן,"(κώθων, confounded with κύαθος) ladle for drawing wine out of the mixing bowl into the cup; also for washing hands.  Tosef. Bets. II, 9; Tosef. Sabb. XVI (XVII), 13 ממלא הוא … או ק' לשתות וכ' he may (dip in and) fill a cup, bucket or ladle for drinking purposes, and intend to immerse them (for ritual purposes). Ib. XIV (XV), 3. Succ. II, 9 לעבד … ק' וכ' like the case of a servant that comes in to mix the cup for his master, and he pours the ladle in his face; ib. 29a שפך לו רבו ק' וכ' his master poured &c. Snh. 52b בתחלה דומה לק' וכ' at first acquaintance he (the scholar) appears to him (the ignorant man) like a golden kithon; if he holds conversation with him, he appears like a silver kithon; if he accepts a benefit of him, he appears like an earthen kithon, which once broken cannot be mended. Yoma IV, 5 מקדש … מן הק' וכ' he sanctifies his hands and feet with a golden ladle; a. fr.—Yalk. Sam. 124 נטל קטן השמן וכ' (corr. acc.) he took the pitcher of oil and poured &c.—Pl. קִיתוֹנִים, קִיתוֹנוֹת. Sifré Num. 158. Tosef. Kel. B. Mets. IV, 1 הלבס כדי לקבל ק' וכ' a defective caldron remains susceptible of levitical uncleanness so long as there is enough left to receive ladles, ladles, so long as they can contain small coins. Gen. R. s. 74 קִיתוֹנִיּוֹת; Yalk. ib. 130 קיתונות; a. e."
26211,κῶνος,"*,  *קוֹנָאוֹת","(pl. of κῶνος) cones or peaks of helmets, crests.  Zeb. 88b כמין ק' שלקולסות וכ' (v. קוֹלָס) in the shape of the cones of the helmets on children’s heads."
26828,κωνωπεῖον,קִינוֹף קִינּוֹף,"(קנף, sec. r. of קף, cmp. צִינוֹק, צִנּוֹר &c.; an adaptation of κωνωπεῖον) the framework of a baldachin or canopy, consisting of four columns over which a flat cover is spread, contrad. to נַקְלִיטִין.  Succ. I, 3 (10a) או שפירס ע""ג ק' (not שפירסה) or if he spread a sheet over a frame (so as to form a tent within the Succah); ib. 10b Ms. M. (ed. קינופות). Snh. 68a הוא יושב בק' שלו he was seated on his curtained couch.—Pl. קִינוֹפוֹת, קִינּ'. Succ. l. c. וק' ארבעה, v. נַקְלִיטִין. Ib. שאני ק' דקביעי it is different with baldachin frames, for they are stationary, opp. to כִּילָה. Tosef. Kel. B. Mets. II, 8.—[Κωνωπεῖον means the net, our w. refers to the frame.]"
26829,κωνωπεῖον,קִינוֹפִין קִנּ',"(κωνωπεῖον, v. preced.) curtained couch.  Targ. II Sam. XVI, 22 (h. text האהל)."
26828,Κωνωπεῖον,קִינוֹף קִינּוֹף,"(קנף, sec. r. of קף, cmp. צִינוֹק, צִנּוֹר &c.; an adaptation of κωνωπεῖον) the framework of a baldachin or canopy, consisting of four columns over which a flat cover is spread, contrad. to נַקְלִיטִין.  Succ. I, 3 (10a) או שפירס ע""ג ק' (not שפירסה) or if he spread a sheet over a frame (so as to form a tent within the Succah); ib. 10b Ms. M. (ed. קינופות). Snh. 68a הוא יושב בק' שלו he was seated on his curtained couch.—Pl. קִינוֹפוֹת, קִינּ'. Succ. l. c. וק' ארבעה, v. נַקְלִיטִין. Ib. שאני ק' דקביעי it is different with baldachin frames, for they are stationary, opp. to כִּילָה. Tosef. Kel. B. Mets. II, 8.—[Κωνωπεῖον means the net, our w. refers to the frame.]"
14372,λαβρᾶτον,"*,  *לַבְרָטוֹן לַבְרְיָטוֹן","(λαβρᾶτον, λαυρεᾶτον, S.) the emperor’s portrait wreathed with laurels.  Yalk. Ez. 356 נטלה לברנטין של מלך וֹכ' (corr. acc.) she took the king’s portrait and used it as fuel for making a hot drink. Ib. בברנטן שלי (corr. בלב'); Lam. R. to I, 9 לורטיא, read לַוְרִיָטָא (laureata, sc. imago). [Ar. s. v. ברנט, quotes a Var. טורתק, for נוורתק, a. expl. our w. = קומקום.]"
14383,λάγεια,לָגְיָא,"(λάγεια, sub. δορά; v. Liddle et Scott Greek-Engl. Lex.7) hare-skin.  Gen. R. s. 20 Mus. (ed. לגאי, Ar. לגא); Tanḥ., ed. Bub., B’resh. 24 ליגנון read לגייון λάγειον, sub. δέρμα)."
14446,λαγνεία,לוגמיא לגומיא,", Num. R. s. 2 דבר של ל', a corrupt. for לַגְנְיָיא or לַגְנִיוְמָא (λαγνεία or λάγνευμα) lewdness; (Lev. R. s. 20 שמצה, Ar. זיטמא)."
14446,λάγνευμα,לוגמיא לגומיא,", Num. R. s. 2 דבר של ל', a corrupt. for לַגְנְיָיא or לַגְנִיוְמָא (λαγνεία or λάγνευμα) lewdness; (Lev. R. s. 20 שמצה, Ar. זיטמא)."
14838,λαμπάς,לַמְפַּד,"(λαμπάς, -άδος) torch, light, lamp.  Targ. Y. Ex. XX, 2 ל' דינור lamp, ל' דאישא torch.—Greek genitive: לַמְפַּדֹּס. Y. Yoma III, 41a top (ref. to Dan. V, 5; v. LXX) תרגם עקילס … לקבל ל' (not … רם) Aquila translates likbel nabrashta: opposite the lamp."
14640,λατομία,לָטוֹמְיָא לַאוְטוּמְיָא,"(λατομία, lautumiae) quarry.  Ohol. XVII, 3 מִלָּטוּמְיָא וכ' Talm. ed. (Mish. מלטימיא; ed. Dehr. מלהטמייא) he who starts ploughing from a quarry (where chips of stones, bones &c. are deposited) or from a deposit of bones &c.; Tosef. ib. XVII, 3 מלוא טימיא ed. Zuck. (read מִלַּאוְט'; ed. מלא הטמא, corr. acc.). [Comment.: = מְלֹא טְמַיָּא full of bones; but מ is the prefix as context proves.]"
14372,λαυρεᾶτον,"*,  *לַבְרָטוֹן לַבְרְיָטוֹן","(λαβρᾶτον, λαυρεᾶτον, S.) the emperor’s portrait wreathed with laurels.  Yalk. Ez. 356 נטלה לברנטין של מלך וֹכ' (corr. acc.) she took the king’s portrait and used it as fuel for making a hot drink. Ib. בברנטן שלי (corr. בלב'); Lam. R. to I, 9 לורטיא, read לַוְרִיָטָא (laureata, sc. imago). [Ar. s. v. ברנט, quotes a Var. טורתק, for נוורתק, a. expl. our w. = קומקום.]"
14278,Λάχεσις,"*,  *לָאכִיסִין","(accus. of Λάχεσις) by Lachesis! (the goddess of fate).  Lev. R. s. 30 (in a speech of a gentile robber) א""ל ל' לא אשתייר וכ' Ar. (Var. לאכיסן, לאכסן; in ed. differ. phraseology, a. our w. omitted) by L.! Nothing has been left to me of all &c. [Ar. explains לאלתר (?).]"
14369,λέβης,"*,  *לֶבֶס","(λέβης; cmp., however, לֶפֶס) caldron.  Kel. XIV, 1 (Var. לפס); Tosef. ib. B. Mets. IV, 1 הל' כדי וכ' the caldron (if defective) must be capable of serving as a receptacle for cups (in order to be fit for uncleanness).—Pl. לְבִיסִין. Sifré Num. 158 לכוסין (corr. acc.; Pesik. Zutr. Matt., p. 279 ed. Bub. לפוסין); v. לְבִיסַיָּא."
14654,λειτουργία,לטרגיה,", read: לִיטוּרְגְּיָא f. (λειτουργία) public service.  Tanḥ. Vaëra, ed. Bub., 4; Yalk. Ex. 178 שבטו … פְּנוּי ל' במצרים the tribe of Levi was exempt from public service in Egypt; (Tanḥ. ib. 6 פנוי מעבודת פרך)."
19169,λεόπαρδος,נַפְרָזָא,"(an adapt. of λεόπαρδος) leopard.  B. Kam. 16a (Ms. M. נפריא), v. אָפָא."
14953,λεπτόν,לָקָן,"(לְקִי; transl.  of λεπτόν) a very small copper coin. Y. Maas. Sh. IV, beg. 54d ובארבאל בתרין אלפין ול' (not ובאדבאל … יל') and in Arbela the Denar is worth two thousand P’rutahs and one Lakan.—Y. B. Mets. IV, beg. 9c ל' בל' אסיר to lend money on Lakan against L. (counting Lakans in place of Denars) is forbidden."
14579,λεύκη,לַוְקָן לַוְו' לַבְ',"(a denom. of λεύκη, a kind of elephantiasis) one who is white-spotted in the face.  Bekh VII, 6 לב' ed. (Rashi לוו'); ib. 45b expl. חיורא (from analogy with לוקיאני, v. preced.); Tosef. ib. V, 9 לויקן (read לוו'). Tosef. Ber. VII (VI), 3 לווקן ed. Zuck. (Var. לוקין); Y. ib. IX, 13b bot. לוו'; Sifra Emor, Par. 3, ch. III לב'; Ber. 58b לוו' (Ms. M. לוד', corr. acc.)."
14802,λευκίσκος,"*,  *לָכִיס","(prob. a corrupt. of λευκίσκος) the white mullet.  Y. B. Mets. II, beg. 8b, contrad. to ירק.—[Gen. R. s. 7 אחד חיור ואחד ל' Var. in Ar. s. v. אספרון.]"
14576,λευκόϊον,לַוְקְיָאנֵי לַוְקְיָיא' לַוְו',"(λευκόϊον) a flower of the genus levcoium, snow-flakes.  Bekh. 45b a man cried out, מאן בעי ל' ואשתכח חיורי (Rashi לוקייני; Ar. לווקני, v. next w.) who wants to buy levcoiums?, and it was found to be white flowers (snow-flakes). [Rashi: white lambs.] V. לַוְקָן."
14756,λῃστήριον,לִיסְטֵירִין,"(λῃστήριον) robbers’ retreat, den.  Cant. R. to VI, 4 מה ל' הקשה … ל' הרך וכ' (not ליסטט') since the Lord has broken up the strong den (Egypt’s idols), how much the more will he break up the weak one (the golden calf)!"
14755,λῄστης,לִיסְטֵיס לֵיסְטֵס לִסְ',"(frequ. incorr. … טים) m. (λῄστης)  1)robber, pirate, freebooter, in gen. rover.  Targ. Y. Gen. XXI, 13.—B. Kam. 57a, a. fr. ל' מזויין, v. זוּן; B. Mets. 43a; 58a לסטין (corr. acc.). Y. Ber. IX, 13b top; a. fr.—Pl. לִיסְטִים, לִיסְטִין, לִסְ'. Gen. R. s. 64 (v. גָּרַר II) שנכנסו ל' וכ' rovers had come to his house and revelled with him the whole night. Sabb. 10a; Pes. 12b מאכל ל' the meal-time of the lawless (prize-fighters &c., cmp. לוּדִים); a. v. fr.—Ch. forms: לִיסְטִין, לִיסְטַיָּיא (v. לִיסְטָאָה), לִיסְטֵיסִין. Targ. Job V, 5.—2) pr. n. m.Lestes (cmp. Roman name Latro).  Cant. R. to IV, 12; Lev. R. s. 32 ולא ליוסף ל' nor did they change Joseph into Lestes"
14677,Λίβανος,לִיבְנוֹס,"(Λίβανος) Lebanon, the mountain range on the confines of Syria and Palestine.  Targ. Y. I Num. XXIV, 6 (not לִיכְ')."
14691,Λίβυκοι,לִיוְוקָאֵי לְוְו',"(Λίβυκοι) Libyans.  Targ. I Chr. I, 11 (ed. Lag. לאק', corr. acc.); Targ. Y. I Gen. X, 13 (h. text לְהָבִים), v. לוּבָא."
3833,Λιβυρνίς,"בּוּרְנִי, ","(ברני) f. (Λιβυρνίς, sub. ναῦς) Liburnian (ship), a light fast-sailing vessel.  Targ. Is. XXXIII, 21; Yoma 77b (citation of Targ. l. c.). R. Hash. 23a. B. Mets. 80b ג' כורין לב' וכ' an addition of three khor is a culpable overload for a large liburna. [Y. Kidd. I, 61a bot. בורניות, v. בִּרְיוֹן.] [Targ. Y. Gen. XXXVI, 2 בורנייתא some ed., v. כּוּדְנָא.]"
1917,λιμὴν,*אִלְמֵין,"(prob. corrupt., for לִימִין λιμὴν) harbor.  Y. Succ. II, beg. 52d בנתונה בא' when the ship lies in port."
14831,λιμήν,לְמֵין לִימֵן לִימֵין,"(λιμήν) haven, bay.  Esth. R. to I, 8 שתי ספינית היו עולות בל' אחת מבקשת וכ' two ships attempting to enter the harbor (from different directions); one desires a northern wind &c. Y. Yoma III, 41a לְמֵינָהּ של יפו the harbor of Japho. Y. Gitt. I, 43b bot. למינה של קסרין of Cæsarea. Gen. R. s. 31 אם … שתהא עומדת בל' if a man wants to build a ship able to stand in the harbor; (Yalk. Ps. 876 במים).—Erub. IV, 2 (41b) נכנסו ללמן Ar. (ed. לנָמֵל). Ex. R. s. 48, beg.; Koh. R. to VII, 1 (ref. to ‘the day of death’ &c. ib.) it is like two sea-faring ships אחת יוצאת מן הל' וכ' one leaving the harbor, and one entering it; Midr. Sam. ch. XXIII; (Yalk. Koh. 973 נמל). Koh. R. to VI, 5; a. e."
14704,λίτρα,לִיטְרָא לִטְרָא,"c. (λίτρα) Litra, the Roman Libra, a pound; also a measure of capacity (divided into 12 unciae).  Tosef. Ter. V, 11; Y. ib. IV, 43a ל' קציעות וכ' a pound of figs which one pressed &c. B. Bath. 89a if a person wishes to buy ג' רביע ל' three quarters of a pound, he must not say, weigh for me ג' רביעי ל' וכ' three quarters of a pound, each quarter separately &c. Y. Ter. X, 47b top וכמה ל' עבדא מאה זינין and how much is a L.? One hundred zin (v. זוּז II). Ned. 59a ל' בצלים a Litra of onions; a. fr.—Pl. לִיטְרִין, לִיטְרוֹת, לִיטְרָאוֹת, לִיטְרָיוֹת. B. Bath. l. c. Tosef. Ter. l. c. Gen. R. s. 10; Lev. R. s. 22. Y. Peah II, 20a bot.; a. fr.—Tosef. Kel. B. Mets. I, 16 חֲצָאֵי ל' (not ליטרי), שְׁלִישֵׁי ל', רְבִיעֵי weights of a half-pound, a third of a pound &c.—Chald. pl. לִיטְרַיָּיא, לִיטְרִין. Lev. R. l. c. גוזלא … ותרתין ל' וכ' a pigeon on one side and two L. on the other; Gen. R. l. c.—[Y. Ned. VI, 39d top ליטרי, v. טָרִיתָא.]"
14443,λογιστής,לוֹגִיסְטֵיס,"(λογιστής = curator orbis among the Romans) market commissioner.  Tanḥ. Tsav 1 ליגסטיס, ed. Bub. לוגסטוס (corr. acc.); Yalk. Lev. 479 לוגסטוס; Yalk. Mic. 555 לוגטוס, ליגט' (corr. acc.); (Tanḥ. Balak 12 בעל השוק)."
14553,λόγχη,לוֹנְכִי,"(λόγχη) spear-head, lance, javelin. —Pl. לוֹנְכִיּוֹת, לוֹנְכִיאוֹת. Snh. 14a נעצו בו … ל' של ברזל Ar. (ed. לונביאות. Ms. M. לוכוות, Ms. F. לונכיא'; v. Rabb. D. S. a. l. note) they stuck into his body three hundred iron spear-heads; Ab. Zar. 8b (ed. לולניאות, Ms. M. לובלניות). Sot. I, 8 (9b) לונביות; Num. R. s. 9 לונבייאות some ed. (corr. acc.); a. e.—Ch. לוֹנְכָא. Snh. 110a bot. עילוי ל' Ar. (ed. בריש רומחא) around the spear-head; B. Bath. 74a.—Pl. לוֹנְכֵי. Gitt. 70a Ar., v. אֲלוּנְכָא."
14567,λογχοφόρος,(לִיפוֹר) לוּפָר,"(prob. corrupted fr. λογχοφόρος or δορυφόρος; cmp. דָּרְבְּנָאָה) spear-bearer, guardsman, satellite.  Num. R. s. 10 ובא הל' ותפשם and the guardsman came and arrested them (the revellers).—Pl. לוּפָרִים, לוּפָרִין, לוֹפִי'. Gen. R. s. 61 (ref. to Gen. XXV, 3, which verse must be inserted in the Midrash text.) [read:] אע""ג דאינון מתרגמין ואומרין תגרין ל' ורישי אומתא שמות אומות הן although they render (the words ashshurim &c.) by ‘merchants’, ‘satellites’ and ‘chiefs of tribes’, yet they are all names of tribes; Yalk. Chron. 1073; v. אַמְפּוֹרִין. Pesik. V’zoth, p. 196b רמז ללופירין שלו he motioned to his guardsmen, and they stabbed him; Yalk. Deut. 950 ללובירים (corr. acc.); Yalk. Sam. 151 ראו ללוכידין (corr. acc.)."
14837,λοιμός,"*,  *לַמָּס","(מָסַס) unto him who refuses (used homiletically as an independent word, meaning in Greek) dog.  Sabb. 63b (ref. to Job VI, 14, v. Targ. a. l.) שכן בל""י קורין לכלב ל' for in Greek they call a dog lms (?). [The sentence is an interpolated gloss, v. Y. B. Kam. VII, end, 6a; Keth. 96a; Gen. R. s. 76, end. The interpolator may have had in mind λοιμός ‘a plague’, used as adj. in LXX for בליעל.]"
14768,λοιπάς,לִיפַס לוֹפַס,"(λοιπάς = reliqua) remainder, arrears, esp. delinquent taxes.  Ex. R. s. 15 פונה לו' וכ' he remits the arrears of taxes, destroys the rolls and leads forth &c., v. לִגְיוֹן. Lev. R. s. 11 מדינה שהיתה חייבת לי' למלך a province that owed arrears to the king; Esth. R. introd.; Koh. R. to IX, 7 לִיפְסִין (pl.); Ruth R. introd., to I, 2 ליפסי (corr. acc.); Tanḥ. Emor 22; Pesik. Ul’kaḥ., p. 182b.—Pl. לִיפְסִין, v. supra."
14522,λοξόν,לוֹכְסָן,"adv. (λοξόν, v. אֲלַכְסוֹן) athwart, crosswise; diagonally.  Kel. XVIII, 5, v. אֲלַכְסוֹן. Dem. VII, 8 נוטל שתי חביות ל' he must take two barrels from diagonally opposite corners. Ib. שורה אחת ל' one row of barrels following the diagonal line. Y. Kil. IV, 29c top במודד לכסן (R. S. to Kil. IV, 6 אלכסון) when he measures by diagonal lines. Y. Yoma V, 42d bot. חוץ מזו שהיתה לפניו ל' except that (corner of the altar) which was diagonally opposite to him. Lam. R. introd. (R. Josh. 1)  חורש שדהו לוכסון וכ' ploughed his field crosswise and put up an image in the center &c.; a. e."
1891,λοξός,אֲלַכְסֹון,"(= לוכסן, λοξός; cmp. howev.  ἀλλάξ) 1) (adv.) athwart, crosswise.  Tosef. Kel. B. Mets. VIII, 5 two feet &c. of a bed cut off א' crosswise; (Kel. XVIII, 5 לוכסן).—2) אֲלַכְסֹון, ch. form אֲלַכְסֹונָא m.diagonal line, diameter.  B. Bath. 101b; Succ. 8a כל אמתא … באלכסונָהּ a figure of one square cubit has a diagonal line of 12/5 cubits (approximately). Men. 35a; Meg. 24b must be square בתפרן ובאֲלַכְסֹונָן both as to their seams (not warped) and as to the measure of their diagonal lines. Erub. 59a מידת העיר ואלכסונָהּ Ms. K. (ed. בא', v. Rashi a. l.) the measure of the circumference of the town plus its diameter. B. Bath. 99a ודילמא בא' הוו קיימי perhaps the Cherubim in the Sanctuary were placed across the room; a. fr."
5950,λυκάνθρωπος,"גַּנְדְּרֹופֹּוס,  קַנְטְרֹופֹּוס","(corrupt. of κυνάνθροπος or of λυκάνθρωπος, sub. νόσος; for rejection of ל, v. בּוּרְנִי) lycanthropy, a form of melancholy, the patient so afflicted believing himself to be a wolf (or a dog) and spending his nights among tombstones; also (ὁ λυκάνθρωπος) the person so afflicted.  Ḥag 3b אימר גנדריפס אחדיה ed. (Ms. M. גדדפוס, Var. גנדרופס, גנס', גרדפוס, v. Rabb. D. S. a. l. note) say, lycanthropy has seized him.—Y. Gitt. VII, beg. 48c היוצא בלילה קניטרופיס; Y. Ter. I, 40b קנוטרוכוס (corr. acc.) he who goes out at nights is merely a lycanthrope (but not insane)."
14573,λύκος,לוּקוֹס,"1) (λύκος) wolf, an opprobious epithet of the altar.  Succ. 56b; Tosef. ib. IV, 28 לוקיס ed. Zuck. (corr. acc.); Y. ib. V, end, 55d—2) pr. n. m. לוקוס, לוקיס, לוקין read לוּקְיוֹס Lucius, v. גַּיּוּס."
18829,λυχνοφόρος,"*,  *נִיפְרָא","(a mutilation of λυχνοφόρος, cmp. לוּפָר) torch-bearer.  Ab. Zar. 11a ני' Ar. (ed. נִיפְיוֹרָא; Ag. Hatt. נוּפְרָא; Yalk. Ex. 229 ed. Salon. אנפירא, v. Rabb. D. S. a. l. note 200); v. פִּיפְיוֹרָא."
16687,μάγγανον,מַנְגָּנוֹן,"(μάγγανον) same,  1)charm, potion.  Gen. R. s. 88 מ' עשו לו לחנקו (ed. Wil. מַנְגָּנִין, pl.) they prepared a charm for him to choke him.—2)art, contrivance.  Ex. R. s. 18 (play on נגינתי, Ps. LXXVII, 7) מ' שעשית וכ' (ed. Wil. pl.) thy contrivance in Egypt (in not sending the plague of the first-born at once). Ib. מי יודע מ' וכ' (ed. Wil. נגנין, corr. acc.) who understands thy contrivances at the Red Sea (when those who had drowned the Israelitish children, were drowned)? Tanḥ. B’har 2 הופך אני מ' שלי וכ' (not שלו) I will reverse my plans and make him (the poor) rich &c. Y’lamd. to Deut. VII, 12, quot. in Ar. הפך הקב""ה עליו מ' the Lord turned the plan (of drowning the Israelites) against him (v. supra).—3)mechanic contrivance, machine.  Lev. R. s. 20, beg. לא היה יודע מ' שלו Ar. (ed. מנהגיו) he did not know the mechanism (of the throne of Solomon); Pesik. Aḥăré, p. 168a מנהג מנגטן שלו (corr. acc.); Tanḥ. Vaëthḥ. 1 מנגנין (corr. acc.).—Yalk. Esth. 1046; Targ. II Esth. I, 2 במ' by machinery (in the throne of Solomon).—Pl. מַנְגָּנִין, מַנְגָּנוֹת. Ib. Yalk. l. c. היו מנגנות פוקעים the machinery burst; a. fr. (v. supra).—מַנְגָּנַיָּא, מַנְגָּנַיָּיה, v. preced."
15151,μαγειρεῖον,מָגִירְיוֹן,"(μαγειρεῖον) cook-shop, kitchen.  Y. Bets. V, end, 63b"
15149,μάγειρος,מגִירוֹס,", (מַגְרוֹס) m. (μάγειρος) baker, cook.  Lam. R. to III, 16 אצל המגרוס Ar., v. פָּרָכוּטֵס. Lev. R. s. 28; Pesik. R. s. 18; Yalk. Lev. 643, a. e. (מְגִרְסָךְ) מְגִירְסָךְ אנא I (the Lord) am thy cook (ripening thy fruits); Pesik. Haʿomer, p. 70a מגיסך (corr. acc.). Ib. כמו גרייס read: כמגירוס. Num. R. s. 4, end מ' של בו""ד (not מגירם, מגידם) the cook of a human master. Y. Keth. I, 25c קול מגרוס בעיר when it was announced that a cook (or baker) was in town (Snh. 32b קול רחים).—Pl. מְגִירוֹסִין, מְגִירְסִין. Lev. R. s. 7; Yalk. Num. 777 מגרסין; Pesik. R. s. 16 מגריפים (corr. acc.); Pesik. Eth Korb., p. 61a.—[Lam. R. to II, 22 מגרוסי Ar., v. מָגֵיר.]"
16080,μαϊουμᾶς,מָיוּמָס,"(not … ם) m. (μαϊουμᾶς, S., majuma) May-day; largess (to soldiers); a kind of mock sea-fight (in Rome).  Tanḥ., ed. Bub., Sh’mini 8; Num. R. s. 10 כל שבט … היה לו מ' וכ' each tribe had its own May-day. Midr. Till. to Ps. XVIII, 13 [read as in ed. Bub.:] וכשהוא הולך למ' שלו but when he (the King) goes out to celebrate his majuma; Yalk. Sam. 160 (Pesik. R. s. 21 לפיוס; Ex. R. s. 29 אֲמִירָה II; Sifré Num. 102 לשלום).—[Pl. מָיוּמְסָאוֹת. Lev. R. s. 5 Ms. M. (ed. דימסיאות).]"
15560,Μακεδών,מוּקְדּוֹן מַקְדּוֹן,"(Μακεδών) Macedonian.  Targ. I Chr. I, 7 (h. text יון, v. מוּקְדּוֹנְיָא).—Esp. אלכסנדרוס מ' Alexander the Macedonian (Alex. the Great), v. אֲלֶכְסַנְדְּרוֹס. [Mekh. Yithro, Baḥod. s. 9 מ', read with ed. Weiss רביעית or אדום = Rome.]—Pl. מוּקְדּוֹנִין, מַקְ'. Targ. Esth. VIII, 15 מ' דדהבא Macedonian gilt shoes."
15562,Μακεδωνία,מוּקְדּוֹנְיָא מַקְ',"(Μακεδωνία) Macedonia, esp. the Greek empire founded by Alexander the Great and his successors.  Targ. Y. Gen. X, 2; Targ. I Chr. I, 5 (h. text יון); Gen. R. s. 37, beg.; Yoma 10a [read:] מדי כמשמעו יון זו מ'; v. אוֹבִיסוֹס."
17368,μάκελλον,מְקוּלִין,"(macellum, μάκελλον)  1)slaughter-house. . Gen. R. s. 86, beg.; Midr. Till. to Ps. CV, 16.—2)meat-market, provision-market.  Ḥull. 95a מ' וטבחי ישראל if there are meat-stands (kept by gentiles) in a place where the butchers are Jews. Ib. 92b top אין שוקלין בשר המת במ' they (the gentiles) do not retail carrion in the markets; a. fr.—[Sifré Num. 131 בנו להם מקולים they erected markets for them (Var. קְלָעִים), v. קֶלַע III.]—Y. Ḥag. I, 76b top אפי' ממְקִילֹון even if you have to buy your meat in the market (having no sacrifice of your own)."
17431,μακρο-ἔλαφρος,מַקְרוֹאֶלַפְרוֹס,"(μακρο-ἔλαφρος, a made-up word) Macro-elaphros (Tall-Lightfoot).  Gen. R. s. 65 והיתה שם … מקרוא לפרוס (corr. acc.) and a woman was there who had a son that was a dwarf, but whom she called M. and said, בני מ' my son is tall and lightfooted (fit for the body guard); Cant. R. to II, 15 מיקרו ליפארוס (corr. acc.); Yalk. Jer. 332 מקרולפוס, מקרולפס (corr. acc.)."
17426,Μακρός,מַקְרָא,(Μακρός) Macra.  Gen. R. s. 46 [read:] מסתברא הדא דמ' this interpretation of M. is plausible; (Lev. R. s. 25 דנְגָדָא).
17434,μακρός,מַקְרֹוס,"(μακρός) tall.  Yalk. Gen. 114 אם בעיניך מ' בעינינו וכ' though in thy sight he is tall, in ours he is a dwarf; (Gen. R. s. 65, a. e. מקרוא לפרוס &c., v. מַקְרוֹאֶלַפְרוֹס)."
